ID,loc,title,bedroom,bathroom,parking_space,price
71,Nasarawa,Cottage,5.0,1.0,4.0,1353028.979
11156,Ondo,Townhouse,4.0,4.0,3.0,2291468.953
2885,Taraba,Apartment,5.0,1.0,2.0,1411546.723
6651,Rivers,Semi-detached duplex,1.0,7.0,6.0,2031954.243
250,Kogi,Cottage,2.0,1.0,4.0,750224.1959
326,Plateau,Terrace duplex,3.0,1.0,3.0,1386353.367
960,Anambra,Apartment,5.0,1.0,2.0,1734597.785
3746,Bayelsa,Cottage,3.0,2.0,2.0,2089599.158
5513,Adamawa,Bungalow,4.0,7.0,5.0,1122227.042
7653,Plateau,Bungalow,5.0,4.0,6.0,1779564.129
2436,Edo,Apartment,2.0,2.0,4.0,1317472.684
2377,Bauchi,Cottage,5.0,2.0,3.0,1116578.134
12340,Katsina,Terrace duplex,9.0,2.0,3.0,2635468.201
57,Sokoto,Apartment,1.0,1.0,1.0,758283.6047
10171,Kano,Flat,5.0,5.0,2.0,1888139.029
11086,Benue,Townhouse,2.0,1.0,2.0,1268770.293
1172,Bayelsa,Terrace duplex,4.0,1.0,1.0,2489894.834
11421,Abia,Mansion,6.0,2.0,3.0,3314059.743
2343,Rivers,Penthouse,1.0,2.0,4.0,2642373.237
2999,Ogun,Terrace duplex,5.0,3.0,6.0,2461852.625
3212,Zamfara,Flat,3.0,3.0,6.0,1232069.776
10023,Oyo,Apartment,6.0,1.0,3.0,1889168.182
3908,Zamfara,Flat,3.0,7.0,3.0,1287052.633
9748,Imo,Penthouse,3.0,2.0,4.0,2172369.279
10471,Delta,Apartment,3.0,7.0,6.0,1889366.857
519,Kwara,Apartment,6.0,2.0,3.0,1821579.31
1105,Abia,Mansion,4.0,2.0,3.0,1560934.956
3841,Kebbi,Bungalow,4.0,1.0,4.0,715468.7597
12473,Bayelsa,Flat,6.0,4.0,5.0,3004809.29
10729,Osun,Flat,2.0,3.0,6.0,1321523.503
364,Benue,Flat,4.0,1.0,1.0,837903.8007
10093,Nasarawa,Townhouse,6.0,1.0,5.0,2389827.641
3328,Edo,Mansion,5.0,1.0,4.0,5779193.653
3614,Taraba,Townhouse,7.0,2.0,6.0,2663553.142
1758,Jigawa,Mansion,9.0,2.0,2.0,4216800.891
11334,Katsina,Semi-detached duplex,4.0,5.0,3.0,1781138.647
11984,Anambra,Penthouse,1.0,2.0,1.0,1720385.481
6436,Yobe,Semi-detached duplex,8.0,2.0,1.0,2268282.918
4394,Rivers,Flat,7.0,1.0,5.0,2927523.675
5824,Rivers,Detached duplex,2.0,3.0,5.0,2425752.855
2758,Imo,Detached duplex,5.0,1.0,2.0,2091231.575
391,Kebbi,Mansion,1.0,1.0,3.0,785009.4919
6201,Akwa Ibom,Terrace duplex,2.0,3.0,4.0,1834733.0
563,Adamawa,Cottage,3.0,2.0,3.0,720016.5505
9267,Lagos,Terrace duplex,2.0,4.0,3.0,2559914.545
2804,Taraba,Flat,2.0,3.0,2.0,1108579.005
6738,Enugu,Penthouse,2.0,1.0,6.0,2134315.932
9142,Gombe,Penthouse,9.0,1.0,6.0,3470016.851
8418,Akwa Ibom,Terrace duplex,3.0,3.0,3.0,2041942.656
12256,Sokoto,Apartment,9.0,5.0,5.0,2175834.253
1419,Anambra,Mansion,4.0,4.0,3.0,2791876.658
1724,Sokoto,Flat,2.0,1.0,2.0,864459.539
1591,Niger,Mansion,4.0,2.0,3.0,4231285.006
2346,Cross River,Semi-detached duplex,5.0,2.0,3.0,2111027.294
9525,Bayelsa,Apartment,6.0,7.0,4.0,2809570.849
2619,Bayelsa,Bungalow,8.0,4.0,1.0,3385664.175
10271,Benue,Bungalow,3.0,3.0,1.0,1206128.86
2548,Niger,Detached duplex,3.0,2.0,1.0,1489296.904
11694,Edo,Flat,7.0,2.0,3.0,2389695.49
11971,Osun,Flat,8.0,2.0,6.0,2565460.439
5094,Katsina,Bungalow,9.0,6.0,3.0,2523138.618
1377,Bauchi,Cottage,5.0,1.0,2.0,1044510.105
5670,Kebbi,Flat,1.0,4.0,5.0,908427.3039
10659,Osun,Townhouse,5.0,2.0,1.0,2087906.494
1187,Zamfara,Semi-detached duplex,3.0,2.0,3.0,1232163.219
7324,Kaduna,Flat,3.0,3.0,3.0,1331240.424
613,Oyo,Cottage,5.0,1.0,3.0,1929525.332
2855,Ondo,Cottage,2.0,1.0,3.0,1471001.658
5692,Cross River,Terrace duplex,4.0,6.0,1.0,2207861.064
5752,Zamfara,Detached duplex,3.0,1.0,3.0,1451176.13
12872,Rivers,Terrace duplex,9.0,4.0,3.0,3928556.198
7703,Kano,Mansion,1.0,3.0,4.0,2491588.099
7275,Oyo,Townhouse,4.0,3.0,5.0,2692502.429
390,Kaduna,Apartment,3.0,5.0,4.0,1250452.183
1440,Adamawa,Apartment,6.0,2.0,1.0,1648096.996
8900,Benue,Townhouse,7.0,1.0,5.0,2402590.974
4126,Ekiti,Bungalow,4.0,5.0,2.0,2091907.562
3010,Kaduna,Terrace duplex,3.0,2.0,1.0,1272770.763
1460,Bauchi,Detached duplex,4.0,6.0,6.0,2337096.003
11754,Oyo,Semi-detached duplex,7.0,1.0,4.0,2592033.936
6180,Niger,Apartment,4.0,4.0,1.0,2261875.101
3541,Yobe,Townhouse,4.0,1.0,5.0,2183869.015
1329,Taraba,Apartment,4.0,1.0,3.0,1406159.246
469,Osun,Detached duplex,4.0,6.0,6.0,2368895.545
3025,Sokoto,Penthouse,4.0,4.0,6.0,1462266.79
10512,Delta,Apartment,4.0,3.0,1.0,2915909.574
6726,Anambra,Semi-detached duplex,7.0,2.0,3.0,2738957.235
7314,Imo,Flat,5.0,5.0,3.0,1958408.62
2315,Jigawa,Detached duplex,5.0,2.0,3.0,1730103.708
4091,Osun,Townhouse,8.0,1.0,4.0,2825823.596
2148,Imo,Mansion,4.0,2.0,1.0,4482129.355
2164,Gombe,Semi-detached duplex,3.0,1.0,3.0,1380745.287
2711,Niger,Semi-detached duplex,1.0,2.0,4.0,1145782.926
11375,Benue,Flat,8.0,2.0,1.0,2292205.362
3053,Ogun,Penthouse,2.0,2.0,1.0,2559709.048
1525,Bauchi,Apartment,5.0,2.0,3.0,1343882.941
1585,Zamfara,Penthouse,3.0,2.0,3.0,1688247.636
1232,Katsina,Flat,3.0,1.0,1.0,1166185.861
10517,Osun,Apartment,6.0,5.0,3.0,1919260.168
2703,Imo,Bungalow,4.0,5.0,3.0,2321728.849
245,Taraba,Semi-detached duplex,1.0,7.0,4.0,1230375.846
10091,Ogun,Penthouse,1.0,2.0,5.0,2071543.214
7389,Bauchi,Apartment,3.0,7.0,6.0,1204791.735
3486,Kebbi,Apartment,4.0,1.0,2.0,867760.4911
448,Oyo,Detached duplex,4.0,2.0,3.0,2145804.861
1714,Gombe,Semi-detached duplex,1.0,2.0,3.0,1093029.338
5866,Abia,Penthouse,7.0,1.0,6.0,2672789.447
11519,Kogi,Apartment,1.0,7.0,5.0,990655.0416
394,Benue,Terrace duplex,3.0,1.0,1.0,1302767.311
767,Bayelsa,Terrace duplex,5.0,2.0,4.0,2670873.101
12082,Ebonyi,Bungalow,5.0,7.0,5.0,1676546.596
5096,Kogi,Detached duplex,8.0,3.0,3.0,2894714.078
7847,Plateau,Semi-detached duplex,4.0,2.0,2.0,1581724.481
7085,Akwa Ibom,Bungalow,8.0,3.0,3.0,2979223.588
392,Ekiti,Apartment,3.0,1.0,5.0,1273114.077
12135,Bauchi,Terrace duplex,1.0,6.0,1.0,992963.9507
8676,Zamfara,Townhouse,2.0,1.0,3.0,1220584.883
12567,Taraba,Bungalow,4.0,2.0,5.0,1320736.191
1145,Taraba,Semi-detached duplex,5.0,1.0,3.0,1593929.838
1307,Anambra,Townhouse,2.0,2.0,3.0,1587590.435
5544,Kano,Detached duplex,5.0,1.0,1.0,2203906.882
11209,Sokoto,Penthouse,2.0,2.0,5.0,1555326.456
2286,Sokoto,Flat,3.0,2.0,2.0,1042434.811
1732,Borno,Penthouse,5.0,1.0,3.0,2165012.397
1144,Enugu,Bungalow,5.0,2.0,3.0,1861387.272
12342,Abia,Bungalow,1.0,3.0,4.0,862800.0158
2923,Plateau,Flat,2.0,2.0,3.0,1050162.077
4639,Imo,Bungalow,3.0,3.0,3.0,1549145.336
2433,Kogi,Detached duplex,5.0,2.0,1.0,1663133.11
1319,Kwara,Terrace duplex,3.0,2.0,3.0,1319415.253
1972,Jigawa,Apartment,2.0,2.0,4.0,923252.9519
8824,Kaduna,Townhouse,9.0,4.0,6.0,2987845.41
11809,Niger,Detached duplex,3.0,3.0,3.0,1709432.269
1706,Gombe,Bungalow,4.0,1.0,2.0,1355447.61
290,Enugu,Mansion,5.0,2.0,2.0,5595259.926
7828,Imo,Penthouse,4.0,3.0,6.0,2565442.599
12934,Bayelsa,Mansion,4.0,7.0,6.0,4986603.15
617,Sokoto,Terrace duplex,5.0,1.0,1.0,1373757.596
7655,Taraba,Apartment,4.0,1.0,5.0,1693559.919
1201,Ogun,Cottage,4.0,1.0,3.0,2150473.556
763,Benue,Detached duplex,4.0,2.0,6.0,2194502.472
10445,Osun,Flat,9.0,1.0,5.0,2647074.136
275,Kebbi,Flat,4.0,2.0,3.0,910569.5493
535,Kaduna,Mansion,4.0,2.0,1.0,3970650.093
1741,Kaduna,Terrace duplex,5.0,3.0,3.0,1654908.4
4801,Lagos,Penthouse,3.0,2.0,6.0,4136314.949
2451,Oyo,Flat,5.0,2.0,1.0,1783154.677
4710,Anambra,Semi-detached duplex,4.0,2.0,4.0,1949963.111
2595,Bayelsa,Terrace duplex,4.0,3.0,1.0,2411114.282
2832,Ondo,Penthouse,2.0,1.0,1.0,2019922.688
2545,Nasarawa,Townhouse,3.0,2.0,3.0,1661467.601
1331,Plateau,Mansion,5.0,1.0,2.0,4484520.99
8473,Kaduna,Semi-detached duplex,1.0,2.0,2.0,1007327.157
2563,Oyo,Terrace duplex,2.0,2.0,6.0,1569212.473
4688,Kebbi,Apartment,1.0,3.0,5.0,779597.1803
1774,Ekiti,Terrace duplex,3.0,3.0,2.0,1527057.02
2490,Kwara,Bungalow,2.0,7.0,3.0,1296340.274
9420,Borno,Penthouse,4.0,1.0,2.0,1864069.573
12034,Sokoto,Townhouse,1.0,2.0,5.0,1220906.043
11687,Zamfara,Mansion,8.0,2.0,2.0,3790830.961
1227,Benue,Detached duplex,5.0,5.0,2.0,2209204.08
2053,Katsina,Mansion,4.0,2.0,3.0,1273888.951
8741,Plateau,Bungalow,9.0,4.0,3.0,2502130.152
2630,Bayelsa,Townhouse,4.0,4.0,1.0,3437139.684
4779,Ondo,Townhouse,7.0,1.0,1.0,2709906.018
6870,Osun,Semi-detached duplex,5.0,1.0,5.0,1989209.345
2543,Cross River,Cottage,1.0,1.0,3.0,929763.0522
5244,Anambra,Mansion,4.0,7.0,2.0,5929454.633
1415,Edo,Terrace duplex,4.0,1.0,3.0,1716053.887
3784,Bauchi,Townhouse,1.0,1.0,4.0,1002119.435
582,Ekiti,Townhouse,5.0,2.0,3.0,1994984.206
1094,Niger,Flat,1.0,2.0,3.0,973199.8004
3476,Ekiti,Flat,9.0,6.0,3.0,2753006.84
1271,Adamawa,Terrace duplex,1.0,1.0,3.0,1025569.567
822,Benue,Bungalow,2.0,1.0,3.0,1023899.969
9172,Kebbi,Terrace duplex,7.0,2.0,4.0,2041103.748
390,Abia,Detached duplex,1.0,1.0,3.0,1070697.889
9822,Katsina,Flat,7.0,4.0,3.0,2104969.158
3728,Katsina,Cottage,3.0,1.0,3.0,1683508.24
2098,Imo,Penthouse,9.0,2.0,3.0,3852430.807
3996,Kano,Apartment,9.0,6.0,3.0,2599809.477
2289,Enugu,Semi-detached duplex,8.0,7.0,6.0,3148685.032
9372,Zamfara,Penthouse,2.0,4.0,2.0,1555593.55
9445,Zamfara,Semi-detached duplex,1.0,4.0,3.0,931293.1474
10771,Zamfara,Terrace duplex,7.0,4.0,1.0,2041288.659
8527,Ogun,Flat,7.0,3.0,3.0,2577826.829
538,Plateau,Detached duplex,5.0,2.0,3.0,1962396.653
10780,Niger,Bungalow,4.0,7.0,5.0,1663174.764
1465,Imo,Townhouse,4.0,1.0,1.0,1138502.501
737,Adamawa,Penthouse,4.0,1.0,4.0,1647037.864
8554,Enugu,Mansion,4.0,6.0,2.0,2916056.755
5618,Zamfara,Terrace duplex,4.0,1.0,5.0,1093487.63
5492,Benue,Townhouse,1.0,5.0,4.0,1281033.138
1854,Edo,Townhouse,5.0,2.0,3.0,2104883.171
2482,Ogun,Bungalow,5.0,2.0,1.0,2105305.343
7551,Kaduna,Apartment,4.0,2.0,3.0,952726.8455
3130,Niger,Penthouse,4.0,4.0,5.0,2580866.767
3982,Kogi,Apartment,3.0,2.0,4.0,1049234.122
11903,Kogi,Terrace duplex,5.0,5.0,3.0,1888139.029
2497,Niger,Bungalow,8.0,7.0,2.0,2375675.686
982,Kaduna,Flat,1.0,2.0,3.0,992176.3586
2366,Ondo,Detached duplex,1.0,1.0,4.0,1528334.331
313,Rivers,Terrace duplex,5.0,1.0,1.0,2454558.889
5774,Jigawa,Penthouse,2.0,3.0,4.0,1570262.162
11096,Osun,Semi-detached duplex,6.0,1.0,3.0,2179170.383
5285,Delta,Terrace duplex,4.0,4.0,5.0,3173594.524
8586,Rivers,Bungalow,3.0,4.0,3.0,2094010.477
8449,Ekiti,Bungalow,4.0,6.0,2.0,1722686.317
4375,Abia,Apartment,7.0,2.0,3.0,1684772.844
11865,Nasarawa,Townhouse,8.0,3.0,1.0,2826087.755
1558,Zamfara,Terrace duplex,9.0,3.0,6.0,2507303.272
12027,Oyo,Bungalow,7.0,1.0,3.0,2428616.749
5512,Ondo,Bungalow,4.0,4.0,1.0,1771646.676
2780,Kwara,Flat,6.0,1.0,6.0,1878208.238
9217,Osun,Townhouse,2.0,7.0,5.0,1760186.346
8470,Kogi,Terrace duplex,6.0,3.0,6.0,2220840.81
1145,Taraba,Detached duplex,1.0,2.0,3.0,1238347.825
2640,Cross River,Detached duplex,4.0,2.0,4.0,1974253.051
3233,Nasarawa,Mansion,6.0,7.0,3.0,4606389.731
7999,Delta,Terrace duplex,4.0,5.0,1.0,2077394.441
9679,Sokoto,Penthouse,2.0,4.0,3.0,1525989.231
2889,Cross River,Flat,7.0,7.0,2.0,2750113.518
6158,Osun,Bungalow,2.0,6.0,3.0,1356975.289
496,Sokoto,Cottage,5.0,1.0,1.0,1479322.916
1492,Imo,Detached duplex,3.0,2.0,3.0,1940768.613
1606,Osun,Semi-detached duplex,4.0,2.0,1.0,1713259.817
9127,Kogi,Penthouse,4.0,6.0,5.0,1959046.73
2291,Kebbi,Cottage,2.0,1.0,1.0,734862.7506
1301,Akwa Ibom,Mansion,2.0,2.0,3.0,2515755.278
1064,Gombe,Cottage,4.0,1.0,1.0,711964.1756
7464,Kaduna,Terrace duplex,9.0,2.0,3.0,2705737.792
7719,Sokoto,Penthouse,9.0,7.0,3.0,3382847.876
8191,Oyo,Townhouse,6.0,6.0,4.0,2806805.457
1842,Imo,Semi-detached duplex,2.0,4.0,3.0,1427985.501
489,Adamawa,Cottage,5.0,2.0,4.0,1702913.68
3872,Nasarawa,Semi-detached duplex,6.0,7.0,5.0,2443394.578
4807,Ebonyi,Detached duplex,9.0,1.0,5.0,2770372.45
2596,Kwara,Terrace duplex,3.0,1.0,2.0,1245247.859
2570,Rivers,Detached duplex,2.0,3.0,4.0,2379231.783
12176,Lagos,Penthouse,6.0,6.0,1.0,5325764.565
7942,Benue,Apartment,2.0,5.0,3.0,1062363.829
10994,Sokoto,Semi-detached duplex,6.0,2.0,3.0,1775423.264
8948,Kebbi,Apartment,4.0,7.0,3.0,2191918.86
136,Abia,Mansion,1.0,6.0,3.0,2062135.039
7862,Kwara,Penthouse,1.0,3.0,3.0,1610309.012
3033,Cross River,Townhouse,2.0,3.0,2.0,1794276.336
10666,Kano,Semi-detached duplex,4.0,5.0,1.0,1829150.252
819,Kogi,Semi-detached duplex,4.0,1.0,1.0,1264934.049
4600,Lagos,Detached duplex,9.0,7.0,6.0,6092934.422
11507,Ondo,Flat,4.0,3.0,6.0,2948689.344
338,Plateau,Bungalow,2.0,1.0,4.0,1123664.449
9213,Kaduna,Townhouse,4.0,2.0,4.0,1771411.869
9297,Akwa Ibom,Apartment,4.0,3.0,6.0,2825061.818
8917,Taraba,Terrace duplex,9.0,7.0,6.0,2881940.087
12644,Edo,Terrace duplex,9.0,1.0,2.0,3003111.077
12681,Kogi,Detached duplex,4.0,6.0,3.0,2057911.199
25,Kwara,Semi-detached duplex,1.0,2.0,2.0,1083565.75
1557,Bayelsa,Bungalow,4.0,2.0,2.0,2526346.181
1357,Ebonyi,Bungalow,5.0,2.0,3.0,1318445.485
7593,Akwa Ibom,Detached duplex,8.0,7.0,3.0,4048146.561
694,Taraba,Terrace duplex,2.0,2.0,1.0,1171692.069
8307,Rivers,Penthouse,5.0,3.0,6.0,3889079.32
5330,Ekiti,Penthouse,5.0,5.0,3.0,2829197.181
9905,Borno,Townhouse,8.0,4.0,5.0,2492568.679
10928,Anambra,Bungalow,1.0,2.0,3.0,1137539.167
357,Sokoto,Townhouse,4.0,1.0,3.0,1415292.453
941,Cross River,Semi-detached duplex,9.0,7.0,3.0,3506998.129
10777,Enugu,Terrace duplex,6.0,2.0,3.0,2463157.212
12048,Enugu,Detached duplex,3.0,3.0,3.0,2075193.694
6810,Enugu,Townhouse,4.0,3.0,3.0,2144927.216
3577,Bauchi,Penthouse,2.0,1.0,2.0,1484987.403
2650,Yobe,Townhouse,2.0,1.0,3.0,1108475.759
3603,Kano,Bungalow,5.0,7.0,6.0,2052312.735
6206,Taraba,Bungalow,4.0,6.0,6.0,1652670.532
1795,Enugu,Terrace duplex,4.0,5.0,2.0,2023556.839
587,Zamfara,Terrace duplex,4.0,7.0,6.0,1663042.361
9174,Katsina,Bungalow,9.0,1.0,3.0,2387334.975
5371,Nasarawa,Flat,7.0,4.0,6.0,2356757.981
5482,Jigawa,Townhouse,5.0,2.0,1.0,1756710.23
2892,Osun,Flat,5.0,1.0,5.0,1817446.784
1952,Anambra,Detached duplex,1.0,1.0,3.0,1657457.972
2023,Akwa Ibom,Terrace duplex,2.0,1.0,1.0,1779692.997
8422,Imo,Detached duplex,5.0,7.0,3.0,2623468.253
4575,Akwa Ibom,Detached duplex,2.0,3.0,5.0,2251046.122
1985,Akwa Ibom,Detached duplex,3.0,7.0,4.0,2742327.681
12700,Kogi,Townhouse,6.0,3.0,3.0,2211303.599
5306,Adamawa,Detached duplex,1.0,5.0,5.0,1430799.7
3059,Kwara,Bungalow,6.0,3.0,1.0,1774105.14
7124,Nasarawa,Townhouse,1.0,4.0,5.0,1417684.324
1470,Gombe,Flat,5.0,1.0,4.0,1486237.709
2479,Bayelsa,Townhouse,1.0,2.0,2.0,2066213.59
2514,Ondo,Penthouse,4.0,2.0,3.0,2794431.029
11958,Kaduna,Flat,4.0,3.0,5.0,1537875.355
1893,Kogi,Semi-detached duplex,3.0,1.0,1.0,1128666.98
544,Osun,Mansion,5.0,2.0,2.0,2209508.534
246,Kaduna,Detached duplex,1.0,2.0,3.0,1162623.283
10963,Gombe,Apartment,8.0,2.0,1.0,2018598.073
2736,Gombe,Flat,8.0,2.0,5.0,2312838.135
6805,Delta,Flat,3.0,3.0,1.0,1779974.564
1676,Katsina,Terrace duplex,6.0,3.0,6.0,2256081.269
9714,Enugu,Penthouse,2.0,2.0,1.0,2050113.727
7666,Kaduna,Semi-detached duplex,1.0,2.0,1.0,983903.9596
8801,Plateau,Townhouse,4.0,3.0,4.0,2022410.972
8266,Nasarawa,Townhouse,7.0,5.0,2.0,2709678.238
3213,Borno,Mansion,1.0,1.0,3.0,2782632.896
9156,Ogun,Bungalow,7.0,6.0,1.0,2678413.493
3301,Jigawa,Bungalow,5.0,2.0,3.0,1335413.493
2067,Adamawa,Cottage,1.0,2.0,2.0,683549.9902
1491,Rivers,Mansion,5.0,1.0,3.0,2794783.174
7311,Kano,Semi-detached duplex,4.0,1.0,3.0,2816308.907
11077,Sokoto,Bungalow,4.0,7.0,3.0,1287052.633
12230,Plateau,Detached duplex,2.0,2.0,2.0,1423262.462
7277,Taraba,Detached duplex,3.0,2.0,6.0,1881460.669
3611,Abia,Semi-detached duplex,3.0,2.0,4.0,1406795.787
12779,Edo,Bungalow,5.0,2.0,5.0,2009280.681
3439,Bauchi,Mansion,4.0,2.0,3.0,4218769.98
10998,Lagos,Detached duplex,3.0,5.0,4.0,3599248.539
8580,Kaduna,Semi-detached duplex,3.0,7.0,4.0,1607808.992
1165,Plateau,Bungalow,3.0,1.0,4.0,1155029.136
2073,Yobe,Detached duplex,2.0,1.0,1.0,1202549.186
10383,Bauchi,Townhouse,5.0,4.0,1.0,1790971.787
5481,Bauchi,Detached duplex,5.0,2.0,5.0,2138996.707
2090,Akwa Ibom,Semi-detached duplex,2.0,1.0,3.0,1694780.267
372,Akwa Ibom,Semi-detached duplex,3.0,2.0,3.0,2322270.039
11117,Borno,Terrace duplex,3.0,3.0,6.0,1386115.579
838,Anambra,Detached duplex,7.0,2.0,3.0,3256061.061
5170,Ondo,Apartment,4.0,1.0,4.0,1558599.07
5948,Anambra,Flat,3.0,2.0,3.0,1589323.597
1222,Benue,Townhouse,5.0,2.0,3.0,1754721.672
713,Plateau,Mansion,3.0,2.0,4.0,4121204.689
416,Lagos,Mansion,1.0,1.0,1.0,10190071.99
6131,Borno,Detached duplex,7.0,1.0,1.0,2236775.154
409,Jigawa,Apartment,8.0,1.0,3.0,1853377.13
1953,Ekiti,Townhouse,4.0,2.0,1.0,1405401.003
12522,Oyo,Detached duplex,4.0,5.0,3.0,3464208.66
2311,Yobe,Detached duplex,4.0,2.0,3.0,1667914.138
2284,Kaduna,Apartment,4.0,2.0,2.0,1241284.352
8063,Kwara,Penthouse,4.0,7.0,3.0,3418575.901
2936,Bayelsa,Mansion,8.0,4.0,4.0,7253952.206
407,Bayelsa,Semi-detached duplex,6.0,6.0,1.0,3271443.925
7528,Jigawa,Apartment,1.0,3.0,6.0,795537.9672
12709,Plateau,Detached duplex,4.0,4.0,5.0,1809760.645
583,Rivers,Detached duplex,4.0,1.0,2.0,2706978.795
10045,Ebonyi,Semi-detached duplex,6.0,2.0,2.0,1806258.665
4963,Plateau,Flat,8.0,3.0,6.0,2333658.755
5515,Benue,Townhouse,4.0,5.0,4.0,1281033.138
871,Delta,Penthouse,2.0,4.0,3.0,2657828.516
1382,Zamfara,Detached duplex,5.0,1.0,3.0,1640561.683
690,Kano,Semi-detached duplex,3.0,1.0,3.0,1344467.562
2447,Edo,Apartment,6.0,2.0,3.0,2014519.95
1832,Ogun,Bungalow,5.0,1.0,3.0,2036917.391
2891,Ondo,Cottage,1.0,1.0,3.0,820677.2648
1559,Cross River,Mansion,4.0,1.0,2.0,1914182.249
1498,Anambra,Penthouse,2.0,2.0,3.0,2157171.05
1683,Kogi,Penthouse,5.0,2.0,3.0,2104543.518
7237,Ogun,Bungalow,9.0,2.0,5.0,3084700.412
3990,Gombe,Semi-detached duplex,2.0,2.0,3.0,1177838.809
12959,Taraba,Apartment,4.0,2.0,3.0,1461717.076
5108,Ondo,Detached duplex,3.0,7.0,2.0,2254766.615
3623,Zamfara,Detached duplex,7.0,4.0,1.0,2349838.294
1499,Oyo,Mansion,2.0,2.0,5.0,3358218.389
12184,Katsina,Flat,7.0,4.0,2.0,2084148.538
235,Kebbi,Mansion,4.0,2.0,1.0,2533997.952
4717,Taraba,Flat,2.0,4.0,3.0,1160724.477
741,Enugu,Semi-detached duplex,6.0,3.0,1.0,2360812.803
591,Zamfara,Mansion,4.0,2.0,3.0,1611471.596
12930,Osun,Semi-detached duplex,8.0,2.0,4.0,2738294.681
4776,Borno,Bungalow,3.0,3.0,3.0,1086161.073
3501,Anambra,Penthouse,5.0,4.0,1.0,2946079.349
1781,Akwa Ibom,Townhouse,3.0,3.0,1.0,2163371.564
10313,Borno,Townhouse,1.0,6.0,5.0,1186644.486
413,Niger,Penthouse,4.0,2.0,2.0,2064329.083
1888,Katsina,Mansion,4.0,6.0,2.0,4843482.865
4606,Kwara,Townhouse,4.0,2.0,5.0,1797437.644
2515,Kwara,Detached duplex,4.0,1.0,4.0,1849265.234
1409,Borno,Townhouse,1.0,2.0,2.0,977962.7029
300,Zamfara,Mansion,4.0,1.0,2.0,3601274.822
2941,Kano,Mansion,1.0,1.0,2.0,1283074.403
5893,Kogi,Semi-detached duplex,4.0,6.0,4.0,2380392.505
8361,Abia,Townhouse,1.0,2.0,2.0,1049803.713
12349,Enugu,Bungalow,4.0,3.0,6.0,1451185.523
3780,Anambra,Apartment,4.0,2.0,2.0,1585248.227
341,Akwa Ibom,Flat,4.0,1.0,1.0,2007639.674
1229,Kebbi,Flat,4.0,1.0,4.0,571676.1736
10,Jigawa,Flat,4.0,2.0,1.0,1648096.996
1387,Plateau,Penthouse,4.0,1.0,3.0,1855216.498
10606,Bauchi,Apartment,7.0,6.0,3.0,1812586.779
11889,Bauchi,Terrace duplex,4.0,6.0,3.0,1033954.546
642,Adamawa,Detached duplex,2.0,5.0,1.0,1523849.126
8773,Bayelsa,Semi-detached duplex,8.0,4.0,5.0,3877688.458
1862,Delta,Flat,1.0,2.0,4.0,1340702.912
1529,Kogi,Cottage,5.0,1.0,3.0,1091052.634
1068,Oyo,Terrace duplex,4.0,2.0,4.0,1853513.982
436,Oyo,Cottage,2.0,1.0,3.0,1463764.643
1506,Anambra,Apartment,8.0,7.0,3.0,2549808.245
2976,Benue,Semi-detached duplex,5.0,2.0,3.0,1652044.308
569,Katsina,Bungalow,2.0,3.0,6.0,1254511.188
10364,Taraba,Terrace duplex,9.0,6.0,3.0,2776430.037
3136,Kogi,Terrace duplex,5.0,5.0,3.0,1958408.62
1796,Abia,Flat,2.0,2.0,4.0,1007519.684
876,Imo,Bungalow,3.0,2.0,4.0,1407649.094
8833,Jigawa,Townhouse,4.0,2.0,3.0,2378500.458
2616,Oyo,Townhouse,3.0,2.0,2.0,1716556.684
5168,Niger,Townhouse,2.0,6.0,5.0,1542627.945
1366,Kebbi,Cottage,5.0,2.0,2.0,1112488.518
12509,Akwa Ibom,Townhouse,4.0,3.0,4.0,2021418.297
402,Gombe,Terrace duplex,5.0,2.0,3.0,1596085.212
7033,Enugu,Townhouse,6.0,2.0,6.0,2676089.566
3770,Lagos,Townhouse,4.0,3.0,1.0,3295665.37
8497,Borno,Bungalow,8.0,3.0,3.0,2082443.403
3004,Yobe,Apartment,3.0,2.0,4.0,1065648.247
11336,Niger,Flat,8.0,2.0,2.0,2344350.834
214,Anambra,Penthouse,1.0,2.0,2.0,1699048.758
2804,Kano,Penthouse,2.0,2.0,3.0,2138288.423
6688,Oyo,Mansion,6.0,5.0,3.0,4871467.721
12727,Kano,Flat,2.0,1.0,4.0,1204196.191
1259,Adamawa,Penthouse,7.0,7.0,4.0,3199107.479
10178,Ebonyi,Detached duplex,6.0,2.0,1.0,2211846.963
548,Anambra,Penthouse,6.0,2.0,3.0,3103427.21
8241,Plateau,Bungalow,4.0,3.0,1.0,2292205.362
4313,Niger,Terrace duplex,2.0,5.0,3.0,1345158.027
1257,Zamfara,Penthouse,2.0,1.0,1.0,1570066.833
1295,Katsina,Penthouse,5.0,1.0,4.0,2475758.426
2465,Rivers,Mansion,5.0,1.0,4.0,7075580.347
1243,Anambra,Apartment,5.0,2.0,3.0,1713114.881
1317,Bayelsa,Cottage,1.0,2.0,3.0,1929202.552
12665,Ondo,Mansion,2.0,1.0,4.0,2924424.551
2664,Anambra,Penthouse,2.0,2.0,3.0,2372985.684
160,Borno,Townhouse,4.0,2.0,4.0,1592860.627
9141,Edo,Detached duplex,4.0,6.0,6.0,3104380.281
990,Taraba,Terrace duplex,2.0,2.0,4.0,1257488.71
