,ID,loc,title,bedroom,bathroom,parking_space,price,region,log_price,sqrt_price,bath_to_bed_ratio
11183,205,Kogi,Bungalow,5.0,7.0,2.0,1790256.208,North Central,14.397869300535287,1338.0045620251076,1.4
11184,2755,Imo,Bungalow,1.0,2.0,2.0,1101256.31,South East,13.911962186068552,1049.4075995531955,2.0
11186,2131,Bayelsa,Mansion,2.0,1.0,3.0,2460895.022,South South,14.716035671819732,1568.7240107807363,0.5
11187,2803,Kano,Penthouse,4.0,1.0,6.0,2450911.108,North West,14.711970394206704,1565.5385999712687,0.25
11188,2681,Lagos,Cottage,3.0,2.0,3.0,4820875.479,South West,15.38846610418051,2195.6492158357173,0.667
11191,12908,Yobe,Penthouse,6.0,2.0,4.0,2647941.933,North East,14.789293267173223,1627.2498065754994,0.333
11192,1598,Adamawa,Flat,2.0,1.0,2.0,1036404.289,North East,13.851267866025095,1018.0394339120661,0.5
11193,744,Oyo,Detached duplex,4.0,2.0,2.0,2117038.328,South West,14.565528654818486,1455.00458006152,0.5
11195,2413,Kogi,Flat,3.0,1.0,1.0,1080562.817,North Central,13.892992590212813,1039.5012347275015,0.333
11196,12809,Jigawa,Semi-detached duplex,7.0,4.0,5.0,2123269.849,North West,14.568467840003128,1457.1444159725556,0.571
11198,2512,Kogi,Cottage,3.0,2.0,2.0,875985.9057,North Central,13.683105280405531,935.9411870945738,0.667
11199,2591,Ekiti,Penthouse,3.0,2.0,4.0,2208371.08,South West,14.607765733852558,1486.0589086573923,0.667
11200,10889,Nasarawa,Townhouse,4.0,7.0,5.0,2885616.375,North Central,14.875249083285057,1698.710209247004,1.75
11201,1086,Adamawa,Detached duplex,2.0,2.0,3.0,1468980.376,North East,14.200079096319339,1212.0150065077578,1.0
11202,8099,Taraba,Penthouse,5.0,3.0,4.0,2496130.375,North East,14.730252240681049,1579.9146733289112,0.6
11203,1096,Gombe,Apartment,4.0,2.0,1.0,911141.6687,North East,13.722453673152922,954.5374108435981,0.5
11204,10361,Benue,Townhouse,1.0,2.0,3.0,1137539.167,North Central,13.944377861741929,1066.5548119998334,2.0
11206,1726,Edo,Townhouse,1.0,1.0,4.0,1350193.832,South South,14.115758719367356,1161.978412880377,1.0
11207,6340,Zamfara,Bungalow,5.0,6.0,1.0,1576265.181,North West,14.270568797301328,1255.4939987909142,1.2
11208,2625,Enugu,Detached duplex,2.0,2.0,3.0,1755479.057,South East,14.37825234458497,1324.9449260252293,1.0
11209,10624,Delta,Penthouse,7.0,7.0,6.0,4573754.088,South South,15.335844889111273,2138.6336965455307,1.0
11210,8319,Taraba,Terrace duplex,6.0,3.0,1.0,1998003.447,North East,14.507658963414373,1413.5074980345878,0.5
11211,449,Adamawa,Apartment,4.0,2.0,4.0,1319055.598,North East,14.092426582441119,1148.5014575524056,0.5
11212,12677,Oyo,Bungalow,6.0,3.0,2.0,2302746.021,South West,14.649612890914998,1517.4801550596965,0.5
11213,8715,Kebbi,Terrace duplex,3.0,3.0,4.0,1314289.582,North West,14.088806835785713,1146.4246953027487,1.0
11214,1996,Nasarawa,Cottage,1.0,2.0,3.0,839296.3706,North Central,13.640319165743685,916.1311972637981,2.0
11216,7829,Oyo,Bungalow,4.0,6.0,3.0,1902010.357,South West,14.458421967393361,1379.1339155426497,1.5
11217,1056,Imo,Semi-detached duplex,5.0,2.0,4.0,1916021.838,South East,14.465761635151539,1384.2044061481672,0.4
11218,6462,Taraba,Apartment,9.0,2.0,5.0,2307338.024,North East,14.651605047445708,1518.9924371108634,0.222
11219,5538,Plateau,Terrace duplex,7.0,5.0,6.0,2391998.44,North Central,14.687639741878534,1546.608690005329,0.714
11220,1823,Katsina,Townhouse,1.0,1.0,1.0,1145219.541,North West,13.95110691545556,1070.1493078070928,1.0
11221,4770,Anambra,Flat,6.0,4.0,4.0,2276485.439,South East,14.638143337514247,1508.80265077975,0.667
11222,8023,Kwara,Bungalow,6.0,7.0,2.0,1982874.874,North Central,14.500058306166657,1408.145899401053,1.167
11223,564,Bayelsa,Semi-detached duplex,4.0,1.0,3.0,2498706.64,South South,14.731283811969849,1580.7297808290955,0.25
11225,7007,Kogi,Bungalow,8.0,7.0,4.0,2417316.926,North Central,14.698168774796732,1554.7723068025105,0.875
11226,2874,Yobe,Cottage,2.0,1.0,3.0,726023.5679,North East,13.495337755952209,852.0701660661521,0.5
11227,1536,Edo,Townhouse,2.0,2.0,2.0,1529265.284,South South,14.240297971496586,1236.6346606819654,1.0
11228,12645,Enugu,Bungalow,9.0,1.0,2.0,2766274.114,South East,14.83301188752585,1663.21198709004,0.111
11230,7483,Niger,Flat,4.0,6.0,6.0,1285836.041,North Central,14.06691968031711,1133.9471067911413,1.5
11232,5736,Gombe,Detached duplex,6.0,7.0,3.0,2578672.397,North East,14.762785249652548,1605.8245224805853,1.167
11233,1262,Ondo,Flat,1.0,4.0,5.0,1267902.847,South West,14.052874791958743,1126.0119213400897,4.0
11235,3155,Osun,Semi-detached duplex,3.0,2.0,5.0,1606110.31,South West,14.289325857306894,1267.3240745760336,0.667
11237,5708,Cross River,Mansion,7.0,2.0,2.0,5122422.454,South South,15.449138020669235,2263.276928261321,0.286
11238,9700,Zamfara,Flat,6.0,3.0,3.0,1766596.453,North West,14.384565345479539,1329.13372276833,0.5
11239,7167,Cross River,Detached duplex,1.0,2.0,3.0,1645467.85,South South,14.313535309040354,1282.757907790866,2.0
11240,3445,Rivers,Apartment,4.0,2.0,3.0,1955197.964,South South,14.486002006633175,1398.2839354008183,0.5
11241,7132,Bayelsa,Detached duplex,3.0,2.0,5.0,2831540.352,South South,14.856331415538106,1682.7181439563788,0.667
11243,1391,Imo,Cottage,3.0,1.0,4.0,1600244.976,South East,14.28566728548987,1265.0078956275333,0.333
11244,1867,Ebonyi,Apartment,3.0,1.0,3.0,1044191.497,South East,13.858753456849396,1021.8568867507818,0.333
11245,3258,Osun,Mansion,5.0,1.0,1.0,4602502.322,South West,15.342110696597661,2145.3443364644286,0.2
11246,10736,Borno,Apartment,8.0,6.0,3.0,1989233.368,North East,14.503259880264775,1410.4018462835336,0.75
11247,11912,Ondo,Semi-detached duplex,7.0,3.0,2.0,2621577.091,South West,14.779286637771953,1619.1284973713482,0.429
11248,6717,Ebonyi,Mansion,5.0,2.0,2.0,2982005.618,South East,14.908106658275535,1726.8484641102705,0.4
11249,1782,Ogun,Flat,4.0,2.0,4.0,1988815.047,South West,14.503049565578829,1410.2535399707388,0.5
11250,10842,Zamfara,Flat,1.0,4.0,3.0,908427.3039,North West,13.719470145895256,953.1145282178842,4.0
11252,1089,Lagos,Apartment,4.0,1.0,1.0,2293377.045,South West,14.645535981379538,1514.3899910525029,0.25
11253,2470,Cross River,Semi-detached duplex,8.0,2.0,4.0,3323022.847,South South,15.016385422726879,1822.9160285103644,0.25
11254,7978,Ogun,Terrace duplex,9.0,3.0,2.0,3458542.498,South West,15.056357814933401,1859.7157035418074,0.333
11256,411,Taraba,Terrace duplex,2.0,2.0,3.0,1200321.621,North East,13.998100096347954,1095.5919044060156,1.0
11257,2720,Oyo,Semi-detached duplex,4.0,2.0,1.0,1510918.639,South West,14.228228394007655,1229.1943048192177,0.5
11258,9974,Edo,Semi-detached duplex,6.0,5.0,2.0,2478192.947,South South,14.72304020214321,1574.227730349075,0.833
11259,9300,Yobe,Townhouse,3.0,5.0,6.0,1547013.693,North East,14.251836980841176,1243.7900518174279,1.667
11260,9859,Bauchi,Semi-detached duplex,2.0,5.0,1.0,1134848.047,North East,13.942009320639853,1065.2924701695774,2.5
11261,7606,Rivers,Mansion,9.0,1.0,6.0,7042869.699,South South,15.76752627277549,2653.840556438913,0.111
11262,1743,Osun,Flat,2.0,1.0,4.0,1254420.797,South West,14.042184507681919,1120.0092843365182,0.5
11263,3350,Ondo,Mansion,1.0,1.0,3.0,3913726.733,South West,15.180000606667361,1978.314113835313,1.0
11264,11294,Cross River,Mansion,4.0,5.0,4.0,3610591.359,South South,15.09938212825079,1900.1556144168824,1.25
11265,10046,Kaduna,Apartment,7.0,3.0,2.0,1877822.638,North West,14.445623492330892,1370.336687825295,0.429
11266,305,Kebbi,Flat,1.0,1.0,3.0,753327.3973,North West,13.532255202859048,867.9443514995647,1.0
11267,8421,Borno,Detached duplex,1.0,2.0,1.0,1085081.459,North East,13.897165619557883,1041.6724336373695,2.0
11269,3324,Bauchi,Terrace duplex,4.0,7.0,4.0,2589654.284,North East,14.767034943685248,1609.240281623599,1.75
11270,7577,Bauchi,Terrace duplex,4.0,2.0,4.0,1467874.758,North East,14.199326169803195,1211.5588132649607,0.5
11271,818,Nasarawa,Mansion,5.0,1.0,3.0,2115356.027,North Central,14.564733690574851,1454.4263566781233,0.2
11272,1046,Ondo,Penthouse,2.0,6.0,6.0,2452458.965,South West,14.712601738375458,1566.0328748145741,3.0
11273,10797,Edo,Flat,4.0,6.0,6.0,2844249.402,South South,14.860809760153193,1686.4902614601722,1.5
11275,6198,Ondo,Apartment,2.0,5.0,5.0,1334858.56,South West,14.104335896638105,1155.3607921337818,2.5
11276,2097,Jigawa,Terrace duplex,9.0,3.0,1.0,2435662.186,North West,14.705729222497697,1560.6608170899915,0.333
11277,926,Nasarawa,Terrace duplex,1.0,3.0,2.0,1179026.534,North Central,13.980199684779409,1085.8298826243456,3.0
11278,2897,Gombe,Bungalow,6.0,5.0,6.0,2003507.648,North East,14.51041002637074,1415.4531599456056,0.833
11279,3289,Benue,Penthouse,6.0,3.0,3.0,2710664.872,North Central,14.812704502986294,1646.4096914194838,0.5
11280,5962,Ekiti,Flat,7.0,6.0,4.0,2380392.505,South West,14.682775950117394,1542.8520684109671,0.857
11281,8088,Imo,Bungalow,4.0,2.0,2.0,1581724.481,South East,14.27402625348243,1257.6662836380722,0.5
11282,593,Ebonyi,Mansion,2.0,2.0,3.0,1235297.704,South East,14.026822554865362,1111.43947383562,1.0
11283,4566,Kano,Penthouse,4.0,2.0,3.0,2565786.005,North West,14.75777542434334,1601.807106052411,0.5
11284,3016,Kano,Townhouse,4.0,2.0,3.0,1885251.072,North West,14.449571564689583,1373.0444537596006,0.5
11285,3497,Kwara,Flat,1.0,2.0,3.0,943620.1986,North Central,13.757479032178882,971.4011522537946,2.0
11286,5,Kwara,Mansion,4.0,1.0,1.0,3817684.973,North Central,15.155154768863087,1953.889703386555,0.25
11287,1035,Kano,Detached duplex,4.0,1.0,1.0,1808322.857,North West,14.407910375341851,1344.738954964866,0.25
11288,2557,Oyo,Apartment,1.0,2.0,1.0,1115570.99,South West,13.924876930453296,1056.2059410929292,2.0
11289,7658,Osun,Semi-detached duplex,2.0,2.0,3.0,1295992.275,South West,14.074787195228444,1138.4165647951543,1.0
11290,315,Imo,Detached duplex,2.0,1.0,2.0,1510934.829,South East,14.22823910928566,1229.2008904162085,0.5
11291,5211,Cross River,Detached duplex,7.0,2.0,3.0,3516740.782,South South,15.073045204446393,1875.2975182621024,0.286
11292,917,Benue,Townhouse,4.0,5.0,5.0,2341667.279,North Central,14.666373746010601,1530.250724227896,1.25
11293,1751,Kebbi,Detached duplex,9.0,2.0,4.0,2783010.355,North West,14.839043761305993,1668.2357012724551,0.222
11294,6544,Nasarawa,Bungalow,3.0,2.0,3.0,1455029.894,North Central,14.190537004081138,1206.2461995795054,0.667
11295,958,Zamfara,Detached duplex,4.0,2.0,1.0,1526466.675,North West,14.238466259932855,1235.5026001591418,0.5
11296,6486,Akwa Ibom,Detached duplex,6.0,5.0,3.0,3422468.04,South South,15.045872497898072,1849.9913621419967,0.833
11297,10871,Oyo,Flat,3.0,2.0,5.0,1589323.597,South West,14.27881907299179,1260.683781524931,0.667
11298,1022,Kwara,Bungalow,6.0,3.0,1.0,1930729.402,North Central,14.47340841798149,1389.5068916705668,0.5
11299,1115,Ogun,Bungalow,4.0,1.0,4.0,1970373.564,South West,14.493733709133299,1403.6999551186143,0.25
11303,955,Ekiti,Detached duplex,4.0,2.0,1.0,1942427.119,South West,14.479448841343759,1393.7098403182779,0.5
11304,12692,Ebonyi,Flat,4.0,3.0,2.0,1333862.051,South East,14.103589090065542,1154.9294571531198,0.75
11305,7782,Kebbi,Penthouse,2.0,3.0,1.0,1481449.207,North West,14.20853136056158,1217.147980732006,1.5
11307,8228,Lagos,Semi-detached duplex,6.0,2.0,6.0,3804631.043,South West,15.15172957821633,1950.546344745492,0.333
11309,5215,Ondo,Mansion,9.0,1.0,3.0,5433291.913,South West,15.50805575370559,2330.9422800661537,0.111
11310,8298,Jigawa,Detached duplex,7.0,4.0,1.0,2349838.294,North West,14.669857072688922,1532.9182280865475,0.571
11311,6104,Niger,Flat,1.0,5.0,3.0,1080397.957,North Central,13.8928400099325,1039.4219340575798,5.0
11312,945,Kebbi,Bungalow,3.0,3.0,2.0,765977.1398,North West,13.548907604674266,875.2011996106952,1.0
11314,211,Anambra,Detached duplex,5.0,1.0,3.0,2314754.138,South East,14.65481403597475,1521.431608058673,0.2
11315,1039,Kaduna,Apartment,4.0,2.0,1.0,1007616.94,North West,13.823098635546343,1003.8012452672092,0.5
11316,3573,Yobe,Terrace duplex,6.0,2.0,6.0,1888239.855,North East,14.451155659461671,1374.132400826063,0.333
11317,10302,Jigawa,Semi-detached duplex,7.0,2.0,5.0,2030763.644,North West,14.523922459590617,1425.0486461872101,0.286
11318,1591,Kogi,Townhouse,4.0,1.0,4.0,1124408.876,North Central,13.93276801197126,1060.3814766394214,0.25
11319,480,Rivers,Semi-detached duplex,5.0,6.0,2.0,2848400.231,South South,14.862268072188265,1687.7204244186892,1.2
11323,3357,Taraba,Detached duplex,3.0,1.0,3.0,1623463.506,North East,14.300072391676764,1274.152073341326,0.333
11324,6643,Benue,Mansion,4.0,7.0,3.0,3478412.403,North Central,15.062086541622541,1865.0502414144237,1.75
11325,12352,Jigawa,Townhouse,8.0,4.0,1.0,2401478.467,North West,14.691595133567533,1549.6704381900045,0.5
11326,5595,Ogun,Mansion,8.0,3.0,3.0,5692353.952,South West,15.554634420376589,2385.8654513614133,0.375
11327,4662,Niger,Mansion,6.0,1.0,4.0,3610043.34,North Central,15.099230335777165,1900.0114052289264,0.167
11328,2410,Abia,Detached duplex,1.0,7.0,4.0,1310981.736,South East,14.08628683129868,1144.981107267714,7.0
11330,955,Imo,Bungalow,3.0,3.0,1.0,1396577.565,South East,14.149535205252443,1181.7688289170603,1.0
11331,690,Plateau,Mansion,4.0,2.0,2.0,3585541.921,North Central,15.09242018405067,1893.5527246422266,0.5
11332,476,Bauchi,Apartment,4.0,1.0,2.0,1268131.217,North East,14.053054892063752,1126.1133233382864,0.25
11333,7739,Anambra,Flat,9.0,2.0,6.0,2870377.213,South East,14.869954012200276,1694.218761848658,0.222
11334,2699,Kano,Penthouse,3.0,2.0,2.0,2097509.294,North West,14.556261148302955,1448.2780444376006,0.667
11335,521,Edo,Townhouse,1.0,1.0,3.0,1396577.448,South South,14.14953512147621,1181.768779414992,1.0
11338,3213,Edo,Townhouse,9.0,3.0,3.0,3370370.421,South South,15.030533213498773,1835.856862884468,0.333
11340,2739,Rivers,Mansion,1.0,2.0,3.0,2097486.121,South South,14.556250100376696,1448.2700442251783,2.0
11341,1021,Yobe,Penthouse,5.0,2.0,3.0,2174772.717,North East,14.592434719113598,1474.7110622084585,0.4
11342,9744,Edo,Semi-detached duplex,5.0,1.0,1.0,2043855.92,South South,14.530348738584458,1429.6348904528036,0.2
11345,4762,Katsina,Bungalow,3.0,3.0,5.0,1352061.044,North West,14.11714068545335,1162.7815977216014,1.0
11346,1148,Plateau,Apartment,5.0,2.0,3.0,1493862.511,North Central,14.21687561299701,1222.2366837073741,0.4
11347,2917,Kano,Penthouse,1.0,1.0,3.0,1683261.892,North West,14.336244071286774,1297.4058316502203,1.0
11349,735,Sokoto,Semi-detached duplex,3.0,2.0,4.0,1143969.468,North West,13.950014761754538,1069.5650835736926,0.667
11350,3951,Delta,Detached duplex,1.0,4.0,3.0,2003823.996,South South,14.510567910982628,1415.564903492595,4.0
11353,1667,Kogi,Apartment,4.0,2.0,3.0,1128805.28,North Central,13.936670357043466,1062.4524836433864,0.5
11354,8175,Bauchi,Bungalow,2.0,7.0,1.0,1080746.236,North East,13.893162319757216,1039.589455506355,3.5
11355,11985,Kogi,Apartment,6.0,1.0,2.0,1638905.792,North Central,14.309539377123409,1280.1975597539624,0.167
11356,7383,Borno,Apartment,6.0,3.0,5.0,1598176.862,North East,14.28437407628047,1264.1902000885784,0.5
11357,12313,Borno,Detached duplex,4.0,5.0,6.0,1881009.252,North East,14.447319026931359,1371.4989070356564,1.25
11358,2915,Delta,Apartment,1.0,2.0,5.0,1245587.7,South South,14.035118024694018,1116.0590038165544,2.0
11360,3054,Niger,Penthouse,3.0,5.0,5.0,2144913.363,North Central,14.578609719318758,1464.5522739048954,1.667
11361,766,Kogi,Bungalow,3.0,6.0,3.0,1425214.981,North Central,14.16983322416573,1193.823680867489,2.0
11362,8548,Katsina,Penthouse,5.0,6.0,4.0,2648839.03,North West,14.789632000080942,1627.5254314449282,1.2
11363,3276,Anambra,Detached duplex,2.0,4.0,2.0,1848115.926,South East,14.42967725973577,1359.4542750677567,2.0
11364,3989,Oyo,Townhouse,6.0,3.0,3.0,2594905.775,South West,14.769060763710948,1610.871123026296,0.5
11365,12220,Plateau,Penthouse,1.0,5.0,1.0,1542947.248,North Central,14.249204942815316,1242.1542770525728,5.0
11366,3700,Zamfara,Flat,2.0,2.0,2.0,908044.553,North West,13.719048723560292,952.9137175001732,1.0
11367,8689,Ekiti,Penthouse,7.0,1.0,3.0,3135736.83,South West,14.958374737925936,1770.8011830806981,0.143
11369,820,Gombe,Apartment,1.0,5.0,2.0,881182.4232,North East,13.689019947274716,938.7131740846082,5.0
11370,9579,Jigawa,Mansion,7.0,2.0,2.0,3757498.599,North West,15.139264027754905,1938.4268361225295,0.286
11373,6015,Ondo,Penthouse,4.0,6.0,5.0,2960974.387,South West,14.901028956928112,1720.748205578027,1.5
11375,683,Lagos,Mansion,4.0,1.0,3.0,15402727.91,South West,16.550055188709937,3924.630926596793,0.25
11376,3578,Gombe,Townhouse,6.0,5.0,1.0,2237564.181,North East,14.620898412965573,1495.8489833536005,0.833
11377,11887,Kano,Semi-detached duplex,6.0,2.0,4.0,2298106.932,North West,14.647596268945303,1515.950834295097,0.333
11378,9936,Benue,Terrace duplex,4.0,5.0,4.0,1734292.253,North Central,14.366109964796797,1316.9253027411996,1.25
11379,2615,Anambra,Semi-detached duplex,7.0,3.0,2.0,2621577.091,South East,14.779286637771953,1619.1284973713482,0.429
11380,2718,Jigawa,Terrace duplex,6.0,4.0,3.0,1888424.766,North West,14.451253582374456,1374.1996819967615,0.667
11381,2853,Kaduna,Mansion,2.0,2.0,3.0,3719942.727,North West,15.129218830163069,1928.7153048078403,1.0
11384,9638,Kebbi,Mansion,8.0,3.0,6.0,4028999.322,North West,15.2090285958935,2007.2367379061195,0.375
11385,5703,Akwa Ibom,Semi-detached duplex,9.0,6.0,2.0,3693721.051,South South,15.12214492281311,1921.9055780656863,0.667
11386,7598,Kwara,Townhouse,1.0,2.0,4.0,1124408.876,North Central,13.93276801197126,1060.3814766394214,2.0
11387,12856,Ekiti,Mansion,4.0,2.0,4.0,3396228.168,South West,15.038176011435564,1842.8858260890718,0.5
11388,5927,Rivers,Mansion,9.0,6.0,6.0,7647341.461,South South,15.849868623965241,2765.3826970240484,0.667
11389,854,Bayelsa,Detached duplex,2.0,2.0,1.0,2379276.225,South South,14.682306892254847,1542.49026739231,1.0
11390,114,Delta,Penthouse,4.0,1.0,3.0,2358948.759,South South,14.673726636661739,1535.886961660916,0.25
11391,1803,Gombe,Flat,4.0,1.0,4.0,1291549.206,North East,14.071352990676106,1136.4634644369348,0.25
11392,10638,Nasarawa,Semi-detached duplex,1.0,2.0,4.0,1256529.898,North Central,14.043864430350423,1120.9504440429114,2.0
11393,5149,Abia,Penthouse,6.0,4.0,4.0,2514321.859,South East,14.737513686588374,1585.661331747735,0.667
11394,11345,Nasarawa,Flat,4.0,6.0,4.0,1195135.387,North Central,13.993770031491074,1093.222478272378,1.5
11395,864,Rivers,Mansion,1.0,1.0,1.0,1940472.773,South South,14.478442198772798,1393.0085329961191,1.0
11396,1523,Benue,Apartment,5.0,7.0,3.0,1658328.554,North Central,14.321320757892517,1287.7610624646172,1.4
11397,9526,Niger,Flat,4.0,7.0,6.0,1873538.687,North Central,14.443339546589016,1368.7726936931492,1.75
11398,10588,Imo,Flat,1.0,3.0,3.0,1065990.813,South East,13.879415265471916,1032.4683108938502,3.0
11400,7787,Lagos,Bungalow,3.0,5.0,3.0,2640587.82,South West,14.786512109428552,1624.9885599597308,1.667
11401,2940,Rivers,Mansion,1.0,2.0,3.0,1914895.139,South South,14.465173421395276,1383.7973619717593,2.0
11403,8078,Borno,Bungalow,1.0,3.0,3.0,844581.9736,North East,13.646597078133208,919.0114110281766,3.0
11405,2314,Taraba,Bungalow,1.0,2.0,2.0,960691.2702,North East,13.775408377440753,980.1485959792016,2.0
11406,900,Anambra,Townhouse,4.0,2.0,1.0,2079862.779,South East,14.547812477866662,1442.1729365786894,0.5
11407,9277,Lagos,Flat,1.0,3.0,3.0,1951626.17,South West,14.484173516344057,1397.0061452978653,3.0
11408,2705,Ondo,Apartment,1.0,1.0,4.0,1065443.584,South West,13.87890178120724,1032.2032668035886,1.0
11409,2528,Akwa Ibom,Penthouse,1.0,1.0,3.0,2634300.327,South South,14.784128174147837,1623.0527801029762,1.0
11411,1270,Zamfara,Flat,9.0,4.0,1.0,2261875.101,North West,14.631704717953362,1503.953157847677,0.444
11412,14,Abia,Townhouse,4.0,1.0,3.0,1143944.059,South East,13.949992550250737,1069.5532053151915,0.25
